,date_review,reviewID_review,reviewContent_review,rating_review,usefulCount_review,coolCount_review,funnyCount_review,fake_review,reviewerID_user,name_user,location_user,yelpJoinDate_user,friendCount_user,reviewCount_user,firstCount_user,usefulCount_user,coolCount_user,funnyCount_user,complimentCount_user,tipCount_user,fanCount_user,reviewsPerDay_user,hotelID_hotel,name_hotel,location_hotel,reviewCount_hotel,rating_hotel,categories_hotel,address_hotel,AcceptsCreditCards_hotel,PriceRange_hotel,WiFi_hotel,webSite_hotel,phoneNumber_hotel,filReviewCount_hotel
25,7/17/2010,07mEVsw7wUKuUOH,"I arrived at the Tremont this past weekend for one night only. I was staying in Chi Town for 2 nights but due to a convention in town this was the only hotel that had availability for the night and for $155 for the night I was more than willing to stay since I was getting rooms around the area for the rate of $350 and up! Lets just say here you are only paying for location. I ve learned that the ""older"" hotels are just NOT MY THING. The hotel lobby is pretty and leads you to believe the rooms will be the same. The staff was meh and the room, oh God the room. The room was so outdated! We had a one bedroom but for whatever reason it was two rooms combined into one (score!). For just two people it was pretty spacious and with two bathrooms and two tv sets then I guess I cant complain, but really I have to! The room smells like your grandmothers house and with the fixtures to boot! The carpet stunk, the sheets were stiff, the fixtures were old and dusty and lastly the bathrooms were old and falling apart. One of the bathrooms showers had brown water coming out of the faucet for the first 2 min! Since I only stayed a night I guess it could have been worse...thank goodness. - I also wish I can write a review about Ditkas since its downstairs but it was packed the night I wanted to eat there so I guess that says something good!",2,2,0,0,N,xq8MehjzMhUEl33Eun4OCw,Pete B.,"Chicago, IL",October 2009,19,88,2,77,6,12,2,0,0,0.08029197080291971,Yc5wFFyMhyYsxI2Z4bhkng,Red Roof Inn,"Red Roof Inn - Near North Side - Chicago, IL",31,2.5,"Event Planning & Services, Hotels, Hotels & Travel","162 E Ontario St (between Fairbanks Ct & Mc Clurg Ct) Chicago, IL 60611 Neighborhoods: Near North Side, River East",Yes,$$,Free,None,(312) 787-3580,8
26,10/26/2009,Og0iVk,"I have a fondness for older hotels that are a little down on their luck, so I ignored all the moaning around (on several sites) about the Tremont being . . so . . . so . . . OLD!  Yeah, well--my wallpaper is peeling too.  I found the Tremont to be very comfortable if a little overpriced (what downtown hotel isn't?)  From my twelfth floor room I had a lovely view of the Lake--or would have if that damn Hancock Building hadn't been in the way.  The Tremont is close to all the shopping on the Magnificent Mile, the Looking Glass Theater, Water Tower Place, the Hershey Store, Bistro 110--all the jostle and jump of the Water Tower neighborhood.  Even though the Tremont is no more than a block from all the activity, Chestnut is a peaceful enough street that my room was quiet at all times.  The Tremont staff seems polite and helpful; the bathroom seemed recently updated.  The Continental Breakfast ($5.00) was only okay, but it was a sufficient jump start on Saturday morning. I was very happy with my stay at the Tremont and would recommend it to anyone except the most persnickety Felix Ungers out there.",4,0,0,0,N,-Zj7AybUs0qnG5qDZ4E9Hw,Maybelyn L.,"Madison, WI",June 2010,1,46,0,8,5,5,1,0,1,0.053927315357561546,HwJkHmF__Y2VApOA31GqQw,Amalfi Hotel Chicago,"Amalfi Hotel Chicago - Near North Side - Chicago, IL",95,4.0,"Event Planning & Services, Hotels, Hotels & Travel","20 W Kinzie St Chicago, IL 60654 Neighborhood: Near North Side",Yes,$$,Free,http://www.amalfihotelchicago.com,(312) 395-9000,9
27,11/23/2011,JKcDTRG0dYs23kj1NeOB5A,"Well this was an interesting place.  I went to Chicago for one night with a group of friends (six of us) and we found the Inn at Lincoln Park by chance.  Managed to book a room with two beds for just around $60 after fees, with a military discount.  The hotel is really quite charming in an old boutique sort of way, but it is by no means fancy or super clean.  Our room was very cool - used to be two rooms, so it had two walk-in closets and two full bathrooms.  Since we are young and were just looking for somewhere to sleep for one night, it worked really well.  I don't think I'd go back there with my family, though. Downside: I don't think they had cleaned the comforter OR sheets in a while.  There were some interesting stains on them and the wall.  We avoided these by using our own blankets and pillows. Perk: They have free breakfast downstairs every morning.  Pretty decent.  And they didn't seem to care that six of us were staying in one room.",3,1,0,0,N,UvN5nsb99EG-0rhNkY0gpw,John M.,"Hawthorne, CA",December 2011,1,18,1,7,2,3,0,0,0,0.05901639344262295,wJJi0pIHTus5d_DWoz9TKQ,Chicago O'Hare Garden Hotel,"Chicago O'Hare Garden Hotel - Chicago, IL",13,2.0,"Event Planning & Services, Hotels, Hotels & Travel","8201 W. Higgins Rd Chicago, IL 60631",Yes,$,Free,http://www.hotelchicagooharegarden…,(773) 693-2323,9
28,4/5/2012,6h8rBu1K3AxUiQE8biaTIg,"The card key never worked.  I even got an extra one from the front desk and it stopped working.   The room is big enough to stand up, turn around and thats it. big closet though, odd!  The bed felt like a combination of springs and plywood. I think I could've slept better on the floor.   The heating in the building is odd.  Its the old cast iron standing system which is controlled by a boiler int he basement.  Walking into the room it was probably upper 80's even leaving the window open didn't help much.  the knobs on the contraption didn't work.   Do not, and I repeat, DO NOT allow anyone to flush the toilet while you're in the shower.  I thought this was something of the past.  Oh wait, this place is in the past.  Well anyway, im pretty sure second degree burns will happen.  I was able to hit the shower head out of the way after the initial scalding. The location is ok, if you like a college town scenario, that college kids are screaming in the hallways between 2-4 am.   Thanks, but.... no thanks.",1,1,0,0,N,UM0hJuVRR27cTRLrQfJ9EA,Dee M.,"Gurnee, IL",April 2012,0,3,1,3,1,0,0,1,0,0.01639344262295082,57PyRW-iahNX_Ur8icAfxg,Fairmont Chicago,"Fairmont Chicago - The Loop - Chicago, IL",96,3.5,"Event Planning & Services, Hotels, Hotels & Travel","Millennium Park 200 N Columbus Dr Chicago, IL 60601 Neighborhood: The Loop",Yes,$$$,Paid,http://www.themillenniumparkhotel.…,(312) 565-8000,9
29,3/24/2012,4uniW9GJpi56lRUyJFU-OQ,"I won't go into details but basically employees at this hotel enforce policies in different ways. If one tells you something is okay to do, but the next person working disagrees....it will coat you the customer for there disorganization. When I asked if they expected me to check with every employee on how and which policies they enforced, they simply said yes. That is a burden no customer should bear and no customer should pay for employee disorganization.",1,1,0,0,N,We19fTNDqsoKmbdIlo165A,Karim Friendbear V.,"Seattle, WA",July 2011,22,84,0,61,21,18,16,27,1,0.18340611353711792,purV29eUqYRBrVvgqeyt_w,Best Western River North Chicago,"Best Western River North Chicago - Near North Side - Chicago, IL",24,3.5,"Event Planning & Services, Hotels, Hotels & Travel","125 West Ohio Street Chicago, IL 60654 Neighborhoods: Near North Side, River North",Yes,$$,Free,http://www.rivernorthhotel.com,(312) 467-0800,10
30,11/11/2011,lOiTynSHKn8CqW5nLG15tw,"I actually got a room for $60, including fees, through the Priceline ""pick your price"" promotion. I was really nervous about staying here because the reviews were so mixed. When we arrived we were relieved because the lobby is a lot nicer than the photos show. The parking was $15 but that was okay because it's expensive to park anywhere in Chicago. The staff were very friendly and quick. We were in town for a show at The Vic which was a short 15 minute walk! We felt safe in the neighborhood and there is a lot to do in the area. We stayed in a room with one double bed. Our room ended up being on the 4th floor in the stairwell (418 to be exact). It was small but it was fine for the two of us. The bathroom was very clean but the door didn't open past the toilet! It wasn't an issue for us but we thought it was a little odd. The room itself was clean except for a few hairs on our pillow cases (luckily we had brought our own). The bed was not the best bed ever but I could fall asleep fairly quickly on it. We thought the art hanging above the bed could stand to be changed and the walls need to be painted or wallpapered or something. Unfortunately there were some other guests that felt the stairwell would be a great place to fight and make noise from about 2:00 am until 6:00am. They were literally 5 feet from our room door. We heard a lot of door slamming and stomping around. I know this isn't the hotels fault but IF YOU STAY HERE REQUEST A DIFFERENT ROOM! We maybe got 3 hours of sleep. The breakfast was nothing special. The bagels were really hard but it was free so we didn't complain. The free wi-fi is very slow and won't work with any apps on a tablet/touch pad, just an internet browser because you have to ""log in"" every time you want to access something. It's not really worth using but will get the job done if you really need it. They also offer free coffee and hot tea in the lobby 24/7. We thought that was nice, especially because we were walking in the cold. Overall for the deal we got and the location it was not bad at all. We'll probably stay here again but just request a room not in the stairwell.",3,1,0,0,N,WjJiRyXYyEwUrNh8qvrNCQ,Steve shanks s.,MA,January 2007,114,361,18,656,352,301,153,0,13,0.1719047619047619,BqJ10kFkEJi5jdjRfyURow,Hyatt Regency McCormick Place,"Hyatt Regency McCormick Place - Near Southside - Chicago, IL",80,3.0,"Event Planning & Services, Hotels, Hotels & Travel","2233 South Martin L. King Drive Chicago, IL 60616 Neighborhood: Near Southside",Yes,$$$,Paid,http://mccormickplace.hyatt.com,(312) 567-1234,10
31,2/1/2011,7i6dnzhEqYHtVETEPf2zuw,Great location but the hotel is super old and scary... like honestly I wouldn't walk around anywhere by myself. We recently stayed at the Conrad downtown for cheaper than here. PASS,2,0,0,0,N,tHY6fy5NwFgcxq54iA446Q,chewy c.,"San Francisco, CA",November 2007,6,39,2,19,10,7,2,0,0,0.021714922048997772,D3tzOb9LneB10eNNooZyBg,Best Western Grant Park,"Best Western Grant Park - South Loop - Chicago, IL",16,3.5,"Event Planning & Services, Hotels, Hotels & Travel","1100 S. Michigan Avenue (between 11th St & Roosevelt Rd) Chicago, IL 60605 Neighborhood: South Loop",Yes,$$,Free,http://www.bwgrantparkhotel.com,(312) 922-2900,10
32,12/20/2011,gTYmsBFIH10oeBD-ohBWSw,"I had a good experience here, for the most part.  The building is old, and I liked that.  It had some character.  The room was clean and comfortable, the price was right, and the people were friendly and efficient.  A great location too.  As noted by other reviewers, the room was chilly.   BUT -- I was really put off by their blatant misrepresentation about wi-fi.  The web site says: ""Complimentary high speed wireless internet access."" I have posted a picture of the sign on the building that says ""Fast Free HSIA,"" which must stand for high speed internet access.   And IT'S JUST NOT TRUE.  When I checked in, the friendly desk clerk told me, standing not ten yards from that sign, that there was ""slow"" internet for free, but ""fast"" cost $6 an hour.  She said the ""slow internet was OK for checking e-mail, but that's about it.  She was right.  VERY slow.   It's not a big deal to me whether there is a charge for internet.  But it is a HUGE deal to me that the hotel flat-out misrepresents what you get for your money.  Very offensive.",2,0,0,0,N,VMNt8vQrzWL6taFm7tlKWw,Kimberley Survival of the Fittest K.,"New York, NY",April 2009,61,131,17,409,143,172,60,0,8,0.10242376856919469,C5QxZbnHUdihyeUPzcZAVw,"The Ritz-Carlton Chicago, A Four Seasons Hotel","The Ritz-Carlton Chicago, A Four Seasons Hotel - Near North Side - Chicago, IL",71,4.0,"Event Planning & Services, Hotels, Hotels & Travel","160 E Pearson St Water Tower Place (between Michigan Ave & Mies Vander Rohe Way) Chicago, IL 60611",Yes,$$$$,Free,http://www.fourseasons.com/chicago…,(312) 266-1000,11
33,12/2/2005,XULzaIwBev8-o7jtqO6,The great thing about this hotel is their free guest passes to the Bally's next door.  I put up some friends here (since my place can only hold maximum five comfortably) and they really enjoyed the convenience of everything and the staff was super friendly.,4,3,0,0,N,uT5js4BxtflLWP5qjbIM4Q,Jon JJ S.,"Chicago, IL",July 2008,23,26,1,34,10,24,2,1,1,0.01674179008370895,sGhw4H2gzW0psZom0QuZMw,Millennium Knickerbocker Hotel,"Millennium Knickerbocker Hotel - Near North Side - Chicago, IL",92,3.5,"Event Planning & Services, Hotels, Hotels & Travel","163 E Walton St (between Michigan Ave & Seneca St) Chicago, IL 60611 Neighborhoods: Near North Side, Streeterville",Yes,$$$,Paid,http://www.millenniumhotels.com/,(312) 751-8100,11
34,9/15/2011,oA2jKwF7LyQwpDoMNgUydg,I have stayed here many times. It is a fine place to stay however I cannot stay there anymore because THEY HAVE BEDBUGS. Don't do it. This was in January 2011. They may have fixed the problem. I don't know. ASK!,3,0,1,0,N,xHzZOs8vw7XczppeVWVigQ,Meghan blueweimer H.,"Stoughton, WI",December 2009,7,34,9,34,5,8,1,2,0,0.03285024154589372,eR7cmuIRnvYFrexno_wlcQ,Omni Chicago Hotel,"Omni Chicago Hotel - Near North Side - Chicago, IL",74,4.0,"Event Planning & Services, Hotels, Hotels & Travel, Restaurants","676 N Michigan Ave (between Erie St & Huron St) Chicago, IL 60611 Neighborhood: Near North Side",Yes,$$$,Paid,http://www.omnihotels.com/FindAHot…,(312) 944-6664,11
35,2/27/2007,CcSjHpfZ36Y7gs82RHLxeQ,"i was skeptical staying at this hotel but I thought I should give it a shot... BIG.. no .. HUGE mistake.. the room was ok but the paint at the wall was peeling.. the bathroom has ""curly"" hair.. someone had used the bathroom b4 i checked in and forgot to flush.. I had to inspect the bed for bed bugs ... too expensive and definitely not worth it.. the management was very nice, accomodating and placed a wake up call for me.. nice people .. the place appeared to be nice but turned out to be a disappointment.",1,1,0,0,N,X-dyuhHVUYXflFcheV8pfg,Leila O.,"Minneapolis, MN",May 2009,14,50,2,55,24,27,14,51,3,0.040032025620496396,JF1adUKdsNebw6-8MABATg,Hotel 71,"Hotel 71 - The Loop - Chicago, IL",135,3.5,"Event Planning & Services, Hotels, Hotels & Travel","71 E Wacker Dr (between Lower Wacker Dr & Macchesneyer Dr) Chicago, IL 60601 Neighborhood: The Loop",Yes,$$,Free,http://www.hotel71.com/,(312) 346-7100,13
36,8/27/2012,vu6V5jHRaAsiOtJCAAcvbw,"A good neighborhood hotel.  El stop not far.  My small room was in the fun, kitschy motor inn.  The bathroom is super-cramped.  The walls are thin, which means I could hear the conversations of my next-door neighbor (which means they could hear mine).  Yet somehow I didn't mind these negatives.  Good access to other points of Chicagoland.   Don't come here looking for luxury.  But it's clean, safe, and quirky. There is a decent amount of free parking, too.",4,0,0,0,N,yZBBIMLJMSKi36linH35uA,Eileen C.,"Wheaton, IL",April 2009,5,12,2,1,1,1,0,0,0,0.009382329945269743,ubNzerxb8ox5bmA2EGkKBg,Hotel Allegro,"Hotel Allegro - The Loop - Chicago, IL",165,3.5,"Event Planning & Services, Hotels, Hotels & Travel, Caterers","171 W Randolph St (between Beaubien Ct & Stetson Ave) Chicago, IL 60601 Neighborhood: The Loop",Yes,$$$,Free,http://www.allegrochicago.com/,(312) 236-0123,13
37,7/27/2012,BxSOl8XjrhX,"I got a room for my parents in the motel section of the Carleton and I was so pleased with the rooms! They are used to Holiday Inns but I wanted them closer to me in Oak Park. The rooms were cute, very Mad-Men-60's, but adorable! They were clean and nicely sized for a motel, they had a little kitchenette and a nice clean bathroom. I told my folks that if they didn't want to stay there, I would and they could have my apartment! They were very comfortable and pleased with the location, they said next time they come to town they will surely stay there!",4,0,0,0,N,ZG6c3GaUjBf-wNhSbKYbpA,Miriam B.,"Owings Mills, MD",March 2010,84,373,17,932,660,600,186,40,5,0.39470899470899473,ztuO0tozkkocR_o2OXDuQw,W Chicago - City Center,"W Chicago - City Center - The Loop - Chicago, IL",171,3.5,"Event Planning & Services, Hotels, Hotels & Travel","172 West Adams Street (between La Salle St & Wells St) Chicago, IL 60603 Neighborhood: The Loop",Yes,$$$,Paid,http://www.wchicagocitycenter.com,(312) 332-1200,14
