reviewerID;name;location;yelpJoinDate;friendCount;reviewCount;firstCount;usefulCount;coolCount;funnyCount;complimentCount;tipCount;fanCount
vGJ1GnSUW1uGBFG1pb55Bw;Annette R.;Chicago, IL;December 2010;3;9;1;7;0;1;0;0;0
x2am8z6edGxC9Awlm_ULug;Paige WuDoc H.;Portland, OR;November 2008;55;209;35;369;205;77;53;32;3
vazTanfeJwjbokWZrGpNzg;Libby The Martini Bandit V.;Bellbrook, OH;September 2010;374;457;124;2796;1958;2016;3887;0;37
UlWDGR0QrBbdFsVY6ugocw;Aimee buy the ticket, take the ride K.;Saint Louis, MO;April 2010;1825;451;42;3323;2354;1746;3851;285;156
Z050g0t-eFGMJot7RJa6Bw;Jacob Zen H.;Temple City, CA;April 2009;559;284;9;735;623;475;412;40;17
tfuaPm6gkncW4uyMWjUJ_g;KiKi Caffeinated Commenter L.;Washington, DC;August 2007;118;18;0;19;2;2;8;6;4
WzpS9g-sbaXfEqoaYLgPfw;Helen D.;San Francisco, CA;October 2010;13;112;0;113;42;34;21;0;6
WDrbOoTgVrQCo9LTMX2B0g;Jessica Cupcake B.;McKinney, TX;November 2009;52;38;7;44;13;8;59;48;0
ZD8qV-dB8wr0Wxizh-LH0w;Christine The Asian Hippie L.;Fullerton, CA;November 2008;95;146;17;287;188;186;353;13;9
vXSw50X6SurDHp8MpOSvjw;Ronin E.;Los Angeles, CA;April 2009;8;95;10;275;105;144;28;0;1
w57Yn8npGhdDHmHFGKk2jA;Cheri. A DTLA Loft Dweller G.;Los Angeles, CA;January 2007;883;1444;380;4176;3392;2171;2469;14;112
tXKTfiUh_3R1En0xYonXdw;Ben Same As It Ever Was P.;Miami, FL;July 2007;194;614;84;3899;3732;4735;2340;4;102
uW2T6YxYxX527ZmLUEta4A;Andy give my dog some grillz C.;Chicago, IL;March 2009;19;249;34;335;143;130;54;0;4
Y9bMGl4Rf4CxaNW_Pxt19Q;Steve D.;Barrington, IL;August 2011;0;9;1;0;0;1;0;1;0
ZA6K6s4E1aI0eiAmjPlGSg;Andrea D.;Chicago, IL;August 2009;6;46;0;42;17;17;4;0;0
xS13aAa2HqgIiHFOvrIJXQ;Jenny L.;Los Angeles, CA;August 2008;55;137;3;90;52;49;24;9;7
zj2rpFRUtdYumdBKgsnpyQ;Portia Portia I.;CA;February 2007;1;17;4;26;9;5;1;0;1
ZKlOnMidHbjqmCaeb5utyw;Ali El Callejon L.;San Francisco, CA;May 2009;38;88;0;108;52;81;45;0;2
WlpcReKr7hAcVDOJ2l9BeA;Vanessa Nessa M.;St Paul, MN;August 2010;2;8;0;0;0;0;1;0;0
UJbs8RkcoGVMOTTNEJwbOA;Josh E.;Chicago, IL;February 2009;12;47;1;33;16;10;5;0;4
ulBhyLC5eyGto64z0w6YKw;Matthew Wolfman S.;Bethesda, MD;May 2008;14;14;0;8;2;1;1;9;0
WDFDRmKp5Wu2doYSXJDeDQ;Linnea SquirrelGirl E.;San Jose, CA;June 2007;26;247;7;221;39;58;14;2;6
Xlb-Hxrvkfyadnkmk5hrgw;Mj Indy Elite 2010-13 W.;Indianapolis, IN;June 2007;141;371;74;584;312;169;176;122;8
To9GowOURsLOwdcbWR8KKg;David Cooking with Julian M.;Palatine, IL;August 2010;8;41;0;22;7;2;3;0;0
v2jyBafK8WyKmjtN5kHLJA;K M.;Portland, OR;October 2007;2;101;1;68;24;17;5;0;1
wCVf5amuVd0rVLTGIzoL2Q;jujubeez jujubeez D.;New Orleans, LA;February 2008;1;12;2;10;1;0;1;0;0
wRKiCJXqGmjk0hKDu9fIDQ;Miss C.;Boston, MA;September 2008;15;73;8;33;10;5;3;10;0
yVluibWJkgeFt0vTRdj12A;Ryan Ryno300 C.;Indianapolis, IN;October 2009;4;8;0;1;1;0;0;0;0
yvXEJcXRtffR2GuWULbRjg;James Opinioñato S.;Los Angeles, CA;March 2007;327;547;36;673;435;281;406;242;25
WgLtbfIO-6pHK4Tb3BkGtA;Jennifer O.;Farmington, MI;November 2009;2;9;2;23;1;4;0;0;0
Zdyf1UiiVigHwkH7NoQWYg;Cassie N.;San Diego, CA;March 2011;26;28;4;15;5;3;0;0;0
xwl2y07XKYft1Y3A2PY6Vw;Erin V.;San Diego, CA;February 2007;171;241;41;656;531;224;368;0;18
Tzy6sgtxhT_5llAwUdgG2w;Jackie o P.;Chicago, IL;March 2007;6;62;3;74;28;37;11;0;0
YdKlRsXg_TV50_bzzCgCig;Chelle Hangry L.;Chicago, IL;June 2010;9;44;0;33;12;41;4;0;2
VBv17gn3h9W2AChr6fWZjw;Hannah G.;Chicago, IL;February 2009;0;21;2;18;2;7;0;0;0
Zcy6LGh1gVKkYiX8lenlJg;Carmine F.;Brooklyn, NY;May 2011;0;17;4;44;9;9;3;0;0
Wz3xJD5EJ-HJDHF8UzniQw;George R.;Philadelphia, PA;May 2011;15;36;0;27;11;10;0;2;1
Uv-ZTmLvDllMOlccrc9sBg;Sherill Nice Girl S.;Chicago, IL;October 2008;1;74;1;26;8;26;2;0;2
XKAFikZAfddYv0Vg1PUkwA;Erin One Goal:  Accomplished 2010 B.;Chicago, IL;February 2006;409;625;93;2073;1297;842;1107;125;39
Z-fe1zawasXEzZoSX3KmVw;Valerie F.;Cupertino, CA;March 2006;26;182;46;204;61;25;35;0;27
v8THNidilsh_Y4zRSFNiQA;Deb W.;Keller, TX;July 2011;2;4;2;6;0;0;0;0;0
V32nqbA-ag-JpNTsPELhNg;Andy F.;Pico Rivera, CA;May 2009;38;151;3;59;19;8;3;173;1
vKSOeP5eir6uH-qusM3mmg;Kevin C.;Irvine, CA;June 2008;0;8;1;11;0;2;0;0;0
Yc3g0KMp3991QIC4Ot1fxQ;Jared Poop? S.;Somerville, MA;April 2007;43;269;17;714;485;501;127;0;5
VD8Ox-akHloK3-QV3FxY-g;Nikki Rhubarb c.;Oakland, CA;September 2006;354;1021;175;2126;1456;1255;740;0;34
voCInOw9T3xt5rLqrAMnPA;Laur T.;New York, NY;November 2008;29;774;26;511;247;125;114;0;30
tB8UvEylUcDEcdwNx9DQCA;Colonel M.;Chicago, IL;August 2009;68;201;80;96;19;35;17;10;4
Y6-AFbx969CosVSJhF_JnA;Kevin Y.;Brea, CA;July 2010;1;115;2;19;11;9;2;24;0
yOndHsbD4p9KTBYi8CJqeA;Kevin R.;St Louis, MO;September 2010;1;12;2;2;0;3;1;0;0
Uv2w0adcdzDm_w5_zHZmYg;Christina Dr. G G.;Oak Park, IL;July 2009;81;201;3;207;95;81;15;4;1
vKUlUXLVylwdttu7h1_Y5Q;Travis Sofa King W.;Monroe, NC;April 2011;63;418;22;592;428;560;110;3;5
ZBLZIOrO3DZJzDFlFO-bJw;carlos wishes he were Anthony Bourdain a.;San Francisco, CA;August 2007;735;964;28;3356;3033;1677;1984;46;70
UXOe17q-SHcGyP0ab8Abfg;Chontelle Sweetie Pie M.;Glenn Dale, MD;December 2009;127;115;8;325;150;212;103;20;6
UBHPEEA3whv9X4rEZmc--Q;Gary Montana O.;Manhattan, NY;July 2011;26;113;0;99;20;29;28;14;0
TTuZ4OtnW5ihC8Fha-qtNA;Steve B.;Dallas, TX;November 2010;0;2;0;1;1;1;0;0;0
Vgu3lSrJVP2qjvCwIzqwIg;Allison W.;Washington, DC;October 2011;12;26;1;12;5;8;8;3;0
TSFgZg4LB6W6xygCqxZOwA;Ryan J.;Columbus, OH;July 2010;25;3;0;4;3;1;1;4;0
yruTLOggpeMXoHu_O_Zd3A;Eleni D.;Toronto, ON;March 2010;1;55;3;76;81;25;6;2;1
y5hAikQDtpV_YZnfgjUGtA;Michael S.;Boston, MA;December 2009;1;5;1;2;0;0;0;0;0
WqHiC8Tbs_AnVoCUiDYcUA;Kyle K.;Vancouver, WA;April 2009;0;24;1;29;18;20;4;0;1
UfSPX7ClzQoX015JTBnD0g;J. C.;Chicago, IL;March 2011;7;69;2;10;7;6;3;34;1
vwEBPjdmPF2JPNvrFQu0VQ;Private I.;St Paul, MN;March 2010;0;22;5;17;2;12;1;0;0
YUIURN8PjHoPCAOdb6L76A;Alan Suburban City Dweller R.;Glenview, IL;April 2006;104;554;171;684;257;149;110;1;13
V6yxlGOfbFt-XYQxxRLd0g;Veronique Sub & Urban P.;Rosemère, QC;July 2009;8;54;36;29;44;9;64;0;2
Ul8LcNLy3v9XdXjgvWPBuA;Jaime S.;Indialantic, FL;June 2011;11;30;3;6;1;0;0;2;0
Tn9XIN4Jq_O-O9sNgGZ6hw;Brooke B.;Chicago, IL;December 2008;0;168;2;55;27;7;4;0;0
u3IeLQn2T8vIQTU1QvGYvw;Monish D.;Columbus, OH;April 2009;66;12;0;5;3;0;2;2;1
UVP0n_HSEcyHUyltfl_v0w;Megan F.;Washington, DC;June 2012;0;1;0;1;0;0;0;0;0
tyQDZh0vIviYEeZIJQlo2Q;Primrose W.;Arcadia, CA;August 2010;20;24;0;17;10;5;4;5;1
Y67p-eyoimult8npmwz0vA;Ann K.;Dayton, OH;November 2010;17;29;2;35;9;2;15;2;2
Z0yHptbS93271s_h6LJOMw;Alice size matters C.;Laguna Hills, CA;May 2008;994;362;33;3049;2968;3040;2562;206;100
yfy3v_n7BWiGs6pTf58i6A;Audrey J.;New York, NY;March 2006;553;553;112;3410;3388;3944;3524;0;133
ZtmeHAQyNFku338dJMIfTg;Derek B.;San Francisco, CA;October 2006;125;367;52;529;452;470;256;0;29
tnYgf3Hdx8Majujbfa8Pag;Janelle M.;Fulton, MD;July 2010;53;131;30;818;279;309;34;59;4
W50TX3FU3Js6X04YEgwt4Q;katie b.;Chicago, IL;February 2011;0;2;0;2;0;0;0;0;0
Zm41R3MIlWXc8iUfprMSMQ;Lauren T.;Smyrna, GA;January 2010;1;44;3;65;5;10;5;0;0
Z37fgYb4G74_aDZveSrP3g;Linda H.;Fort Worth, TX;June 2010;6;8;0;15;6;3;2;0;0
wbDAM2qaWRdkuLNUbv7hPw;Erin T.;Summerville, SC;February 2011;0;21;0;9;1;3;0;0;0
tuYMK1U_uUtf8TgpJ0c9dQ;Kara Ain't No Thing. Whatever. M.;Chicago, IL;February 2009;122;410;35;327;197;173;122;10;14
TOoMya2dG0AHCQUGqwu_bQ;Sam J.;Evanston, IL;April 2007;0;30;2;19;9;11;1;0;0
xtZMctl7AQNspIL_SF3guA;Chris B.;Austin, TX;February 2006;74;622;32;967;607;485;137;0;9
Y7BmdYS9S3rGa8-rWHMtOQ;Mindy S.;Tucson, AZ;September 2010;13;123;7;115;52;44;30;0;5
uLU7uyXkMOI9Kq-yJWRrvA;Chad M.;Phoenix, AZ;November 2008;22;39;2;31;26;14;13;0;1
v9041NrJkqzjFhSNU5z4rg;R W.;Cupertino, CA;July 2006;0;61;9;46;14;6;1;1;0
THVA0yBdlQfW_R2jKaLkvA;Nathaniel The Great W.;Chicago, IL;September 2011;36;23;1;19;4;9;3;0;0
YAG90mceVFQLdvl4wndvQg;Margaret R.;San Francisco, CA;November 2008;144;763;30;733;357;329;197;0;25
wRIE02C12BTZPxN5heZU1w;Mark N.;Newport Beach, CA;April 2010;34;97;5;67;29;38;3;0;1
ZUg7_Sorbqmkz7Gw7yk00w;Jessie H.;Fremont, CA;March 2009;122;160;3;230;128;188;154;158;7
tMYI5yDtscdSRGlDF8gkIQ;Mari local everywhere M.;Los Angeles, CA;May 2010;214;201;7;247;156;110;179;46;19
Yrqtb4jaJvYsZ3qFqn4XBA;Ed It was so good... it was retarded. A.;Chicago, IL;May 2008;177;167;13;441;378;396;1128;0;14
wmDVtRuA_JgkEnPjYXhVbw;Polly C.;Chicago, IL;January 2009;24;92;6;113;39;36;16;20;5
zAxQ667oACQcGSmnBlvJ_w;Fernando Fernie Z.;Los Angeles, CA;November 2008;68;51;4;43;21;13;10;4;2
tYJYmaqlNT6vZsl0xLJFCw;double doubleminus m.;San Francisco, CA;September 2007;3;49;4;44;14;24;1;0;0
TTuOAWJulOP6LHPMpGDPbw;Jessica C.;Manhattan, NY;June 2006;8;125;14;141;44;27;16;0;0
vOSZuNGlPlbFAbbd0HUPkw;Jay B.;New York, NY;December 2008;20;76;0;31;19;13;3;2;0
VoJnZC_l9pcPVjEATiH9Dg;Julia H.;San Francisco, CA;October 2004;100;307;9;166;104;71;52;0;17
Uke3Ob09vZgndCZ1ulHsdw;Anele Caramelized onions makes everything better S.;Columbus, OH;December 2009;11;348;44;341;105;127;55;29;3
XpD57KErqAdnzyQ_1G0_hA;Jeni T.;Cincinnati, OH;April 2011;12;24;2;9;0;0;6;1;0
zO-gTqK01EmPoyPLeJ_nCw;Geoffrey Colonel Kustard I.;Chicago, IL;April 2008;6;39;6;34;16;22;8;0;2
v8JUPxV6MuhyEy6NoLrQ_g;Kim P.;Okeechobee, FL;July 2009;2;1;0;0;0;0;0;0;0
tdJ_TquO1CjvUdviaXnf4w;CHRIS P.;Yonkers, NY;February 2010;3;50;10;34;12;24;1;0;0
uZdFsE_aHbFBChgN6Xa8tw;Chris xtina L.;Cupertino, CA;February 2007;284;807;6;746;343;318;213;78;18
yPmlM7fxm6H4u3kFdvdHbw;Kate M.;Seattle, WA;March 2006;141;212;32;446;341;172;185;0;37
y4xdU85A7IsjNl9pEqpBww;Heather H.;Long Beach, CA;November 2006;0;8;0;10;9;7;1;0;0
x_RnrZm7bfS4U31Bz_1jIA;Ashley B.;Chicago, IL;October 2008;69;37;8;87;30;11;20;0;4
UhYYT7VPI_K5O3JJ06UZog;Yelper F.;San Francisco, CA;April 2007;2;25;1;39;22;21;9;0;0
yuKYSzcXyXKpetUaabZ8XQ;Brighid Brigy U.;Chicago, IL;April 2010;20;14;1;43;12;17;0;0;0
XltV5TKv_hsXvMf0c2F1Ww;Christopher xoph D.;West Lafayette, IN;April 2008;3;68;8;97;26;27;17;0;1
yswUjnZZOcvPeFFAUOYlGQ;J A.;Sacramento, CA;July 2011;2;19;0;20;3;4;2;1;0
zTdUoaK8VHZT_hjTGtl3Ng;Jim My Spoon Is Too Big D.;Chicago, IL;August 2009;9;71;1;67;23;74;14;0;3
t8TUahF667fgwKVmDq9Ozg;EdWord E.;Baltimore, MD;January 2011;1;64;0;19;5;5;6;0;0
xicUX7Z7LNVzaUQluEW26w;Melinda L.;Los Angeles, CA;February 2008;69;319;11;254;126;63;65;0;7
zGtcil-Smw5jsKKP4nN0eQ;Hans Ex-Elite M.;San Diego, CA;June 2007;24;185;22;210;154;91;90;0;2
T8IR1gYlmGhHsdbGMyaqAw;Anne O.;Chicago, IL;April 2010;2;7;1;6;3;3;3;2;0
XnZVEwhkmOTdoFe2YSYVUw;Dorothy M.;Rock Island, IL;August 2010;8;6;1;0;0;0;0;1;0
ToQVnVLbSRW1TBpHDHBRlw;chad backoffmustache a.;Chicago, IL;February 2007;31;74;28;152;57;93;9;0;8
zmDmsbfWFAu4nzIwtjLBwA;Amy T.;Chicago, IL;December 2010;0;3;0;1;0;0;0;0;0
UXPBGduCZ6EnwL8LlFohOw;Laura E.;Philadelphia, PA;September 2010;19;19;1;8;4;5;4;11;0
ZOkfE77ZQtpwDlQ-fN9UcA;Yuh-Line N.;New York, NY;July 2010;124;84;3;122;81;89;118;2;7
ziBhmecaEZY49TMJb6yB_A;Brian $elmoney S.;Chicago, IL;April 2010;41;83;0;35;15;12;7;0;0
wcHc2A08V2ITZLUuSrJpsQ;Jaime E.;Chicago, IL;June 2006;50;42;2;55;36;33;18;1;2
u7ZvyKbOXQr84EGLO_I3xw;Finn Orfinn K.;Minneapolis, MN;July 2010;12;33;2;19;2;11;7;86;1
vQl2apFiTY1F4Z5hZIuq7w;Brian R.;Foster City, CA;August 2008;0;3;0;3;0;0;0;0;0
UdeHlGSXAv4DObROC9B9FA;Cristina Cristina K.;Raleigh, NC;September 2008;52;184;56;407;176;114;80;1;14
VyOUa2qgnFjrVdVi3S_7ig;Michael T.;Orlando, FL;May 2012;4;8;1;5;1;1;1;2;0
ZJhXY0Fri3Beiwp9QZOD7A;JMc F.;Chicago, IL;July 2010;0;8;0;10;4;4;1;0;0
ykBj3RG8-bSN5FOLAccGpw;Hohan H.;Winfield, IL;February 2011;0;10;0;2;0;0;0;0;0
ZaNDLa0-XkUrxfcT-0ippg;Ellyn R.;San Diego, CA;January 2010;7;8;0;12;0;1;2;0;1
yHKVmPE2YCZD_vd9-QCLag;Michelle F.;Chicago, IL;September 2010;19;152;9;206;48;69;9;3;3
Wj5GZi04C6MOqOkTbKY4tA;Nataliya A.;Wheeling, IL;April 2011;54;136;12;90;34;36;22;16;4
woZhhAj9QrzMYBJ8M7uJFA;John middle initial P for Phatt M.;Marina Bay, CA;October 2008;199;488;22;714;538;379;556;80;15
uMLAo3ALUySWisGSlWX93g;Niño The Chomped M.;Norwalk, CA;November 2009;39;147;3;69;28;57;5;85;1
vZsPmGkI-vRl-w3y9RAxFQ;Heather S.;Ypsilanti, MI;May 2010;1;12;1;9;2;2;1;1;0
WNSLaaRk_x43N2MmPs2ztw;Mouss K.;Pittsburgh, PA;November 2011;4;13;0;2;2;1;5;10;0
vYXiZHg5cqxsCU3OCBwidw;Holly Whaaa..... L.;Plainfield, IL;April 2007;22;67;1;49;11;10;8;3;2
XAFj3zEXusHYJW_UBuIi4A;Johanna L.;Milwaukee, WI;May 2009;8;107;38;116;34;31;12;0;0
Tl73MEkQ0IMZAlrI_Qye5g;S F.;San Francisco, CA;March 2008;89;99;4;718;782;707;356;0;17
THE2FJCXhH4F9DRUzWUbUA;Regina G L.;Iowa City, IA;February 2007;153;228;19;636;528;309;767;11;21
wgjWF0vbrn86IIBcAoZ7aw;Julia Trouble A.;Chicago, IL;January 2007;82;442;45;709;448;288;121;0;13
-Vy8Q4uAt-X7KzlTjnxmXQ;Amanda W.;Chicago, IL;May 2008;4;7;0;13;7;3;4;0;0
-xXMng-AgRWe80kqg8zzfw;Urwhatuea T.;Austin, TX;June 2007;124;182;2;873;622;656;401;0;15
WmaOYTwaDAEAR7qS-fBSrg;Jeff E.;Costa Mesa, CA;August 2008;27;24;0;16;5;7;1;3;0
xHr52vm-A265XmKguvbrzw;Suzanne G.;New York, NY;June 2007;101;256;17;339;222;95;193;0;6
T9jWAlVTjWI3lyBI8ncBqQ;Wolfram Wolf A.;San Francisco, CA;June 2006;22;39;5;68;18;16;8;1;1
YsQeSdrgdme-Yug2hr1HUw;Tong The Other One J.;Toronto, ON;May 2010;80;173;33;661;538;419;812;99;11
YoejZWcd86pa_Nj-Bo8TMA;Alfred K.;Chicago, IL;June 2008;30;289;32;345;216;130;61;88;4
zvEBUA1boJfAzMJ6qZ5vNg;julie we bring the polka p.;Chicago, IL;August 2007;41;289;69;774;333;390;129;0;10
zRqLUhisGUmXmyDGS4aaqA;Michelle C.;Chicago, IL;June 2007;40;432;14;333;170;103;63;0;3
xLw2ow-FxWrcATMPVjhB5Q;Kristina K.;Walpole, MA;December 2006;3;10;0;14;9;1;2;0;0
VA7SgtWfYc76rW8nPOBFQw;Lacey F.;Saint Louis, MO;September 2011;9;2;0;0;0;0;0;5;0
WXJPueG_OJmTgdyRXqBj5w;Matthew M.;Seattle, WA;March 2009;104;121;5;381;339;416;143;0;20
vpx60rklNdMqIzytw4XaLw;Mike G.;Salinas, CA;April 2007;10;65;9;72;16;22;1;0;1
ygX0CXmBI22wI4WslUkP-A;Ian The Kilt K.;Nashville, TN;December 2006;4;71;28;27;13;3;1;0;0
wWxkTctwEXZuZoLbPuLuHA;Jen Jen H.;Rochelle, IL;July 2008;2;77;28;50;8;22;3;0;2
ywYOA9ffPoc1gglUIFy5Ag;Jerry T.;Philadelphia, PA;July 2008;14;116;12;133;50;33;17;0;3
yC6Dm28oqg-c_VcuesnfUw;Salma Z.;Aliso Viejo, CA;August 2011;2;16;0;8;0;0;0;0;0
TxxbCTtqHDUdfhU2-AxQBQ;Beth G.;Chicago, IL;October 2004;26;40;20;35;10;7;10;0;0
z72G0C2kq0vP1vVX_EU2UQ;Jeff The Brown One M.;Atlanta, GA;December 2010;30;578;5;262;160;120;31;29;5
UVfY84Rxw3EFTIAJT_Z5lQ;Jomamma C.;Riverside, CA;May 2008;1;45;11;64;12;17;4;39;0
u_Kz1-DPp6GK8jb-Stb-_A;R W.;San Jose, CA;January 2010;8;28;3;18;2;8;0;4;0
vJM5TkxT824e2teO3jdxVg;Emily M.;Chicago, IL;April 2007;1;144;10;36;16;12;3;0;0
V-yIfSONUQeQiPToS8muZg;Bill B.;Huntington Beach, CA;July 2007;2;5;0;4;2;1;2;0;0
xSwEg9th_V6nEBgkdUb2CQ;Milly P.;Grand Junction, CO;February 2009;26;107;1;180;76;35;19;0;7
ZsoFfx6T6Jb36_gfF15PNQ;Emily the human beatbox R.;Chicago, IL;July 2010;16;19;1;9;8;6;0;0;2
YomNW639BgIcOMwuS9LHcg;J J.;Wheeling, IL;July 2008;13;25;2;21;6;4;2;83;0
ylnlAS9bCbxEcPRfxuhJCQ;Mark .the Texan in NYC M.;New York, NY;July 2009;156;540;10;585;330;236;78;40;17
YEPthSMeeeFEITZnjSmkbA;Erica Phatkid J.;Philadelphia, PA;July 2011;114;25;0;9;8;2;4;0;3
UgFW_QEhfFmzXjO2bZc5nA;Jeremy I'm always right 90% of the time E.;Nashville, TN;November 2010;29;201;11;194;83;66;64;0;4
UWK3mKjnsVOA6sGim6zfgg;Barney Chuck C.;Chicago, IL;September 2010;96;92;3;56;19;22;13;19;1
YUoFGXZmPL41zeXTGFZWJA;Alesha Leesh S.;Tacoma, WA;February 2012;26;37;4;29;8;17;9;0;1
Wb5Gs_FpWDYjrhn0luPd3A;Janel can I have some? Y.;Los Angeles, CA;June 2008;277;1223;43;1639;1036;752;714;14;39
XzdYXs8i18ZSg-zqyY-T3g;Jeanne M.;Chicago, IL;March 2009;6;30;4;76;37;16;14;0;2
Zn8tgekH0oCfyk4SUtygoA;Dave I'm not late... You are early! :-) W.;Safety Harbor, FL;March 2008;36;212;22;128;70;103;55;0;2
XYSDrIef7g4Gmp3lNFVO6A;Neal Emerald Dragon E.;Haymarket, VA;July 2007;824;2530;1388;7229;6139;1623;2965;44;100
UEJKy14WnWy7cwcVPSGynQ;Marina Mo M.;Chicago, IL;August 2008;17;104;12;82;38;27;27;5;0
vBAejKR6g7vZSfLh5kG_iA;Michael The S is silent S.;San Jose, CA;January 2009;732;70;11;258;211;182;224;0;13
ygVe6dNs9PwOJCxnEVYHCg;Kathryn T.;Cleveland, OH;January 2011;2;19;0;33;24;3;2;0;2
VlUnhotMqY6msql_GMyvhg;Ann the traveling gastronome C.;Los Angeles, CA;November 2007;224;454;56;640;396;249;186;57;28
zZH8hbYNzDhScEiVuzKVNQ;Pamela U.;Glenview, IL;November 2009;1;31;3;30;5;0;1;0;1
UHfUBqtIgwto0Ykt-5ApXg;Carmen K.;Ann Arbor, MI;February 2008;1;49;3;34;3;5;2;0;1
Zfmn7CNWCaUr-HL_jKEatQ;Frenchie B.;San Diego, CA;October 2007;1;179;4;122;78;30;15;0;0
Zy_Ge-kUmw6W_25Rbabivg;Robert Justin R.;Forest Park, IL;March 2006;36;52;18;149;32;35;34;2;4
z1lydNOlsNo2PPwuTe-g2g;Alexzandra A.;Chicago, IL;March 2007;33;184;23;255;138;123;59;0;8
USq0LYJ6mzmCy7Y2n8sQWg;Joe G.;Ann Arbor, MI;March 2011;3;67;0;9;3;3;1;0;0
ZT6dt6plhCQ-sdzu7nMvGg;Mike E.;Brooklyn, NY;December 2009;4;45;0;40;10;8;4;2;0
xywCpj3Z6D0Gz_wd2IgfZQ;Dennis H.;Berkeley, CA;June 2006;10;100;4;80;36;15;20;0;1
zMgwLH29hbo-p1n2e-THNA;Elizabeth S.;Bainbridge Island, WA;July 2007;2;67;4;102;11;33;2;0;0
yIG8aHbb3aFdDo7AXUt2Ew;calvin chouchoutrain c.;Los Angeles, CA;December 2008;114;49;2;39;21;49;12;3;0
tiLm3eFfpxhwV6O9DEaneQ;kap n.;Philadelphia, PA;July 2006;9;343;73;177;69;106;9;0;3
UxV5zj-rLO-KT3bgZxytVQ;Geoffrey Spence M.;Fort Lauderdale, FL;June 2009;47;112;7;107;48;43;50;498;2
vicE5WHdFHgQUHIoydnK_Q;Carolyn W.;Streamwood, IL;April 2010;0;20;2;11;1;0;0;0;0
ZjaWKoTQ3TOrJh3JAS-oCg;Kristy R.;Chicago, IL;May 2010;0;7;0;1;0;0;0;0;0
zGjTl3QSoYHh2A4XzZUHhw;Joseph W.;Arlington, VA;May 2009;21;221;28;178;114;96;35;0;4
ZBTsTxr580wPjB2y4MitoA;Tabetha J.;Atlanta, GA;December 2006;73;109;28;196;96;45;28;71;3
Xxvz5g67eaCr3emnkY5M6w;Jen I want Varsity not JV M.;Cleveland, OH;December 2007;276;1013;166;1172;528;523;144;0;10
vskvaWmzPt1g1ExYzHYKFA;Mercedes A.;Addison, IL;August 2012;0;7;1;2;0;0;0;8;0
TzxBfr17eyjTk1XDWyQuog;Natasha Oreo B.;Los Angeles, CA;November 2010;24;22;1;24;13;17;9;22;2
z9orBUbC8xTSqVIIxvZRjw;Kristine tu sei per me R.;Cambridge, MA;September 2007;102;383;16;603;437;246;761;18;18
YWvTGd7_u8nyfbf8fYY28A;Dave M.;Mansfield, TX;January 2010;4;6;0;1;0;0;8;2;0
V9RXIWK3zX5bJRHKwDjxIg;Shawna M.;San Francisco, CA;September 2008;27;17;0;9;1;5;4;0;1
ZNmGgunq0wo8Rp4pMRfiFg;Christopher H.;Washington, DC;February 2012;0;2;1;1;0;0;0;0;0
U6KBNi5oTnOetfiFsKi2RA;Sofia J.;Wheeling, IL;January 2008;101;197;5;149;93;64;56;24;9
vL-7Z3rtMYLbY-L7Xd0JAw;Jim JR R.;Minneapolis, MN;July 2009;7;250;40;112;34;17;20;181;1
tJfrTG8C-cGP7jgUcvr1BQ;Rich J.;Yonkers, NY;November 2009;30;266;5;139;78;69;31;0;6
ZisInkMAO4iG3J0ISLzWTg;Natalie E.;Palatine, IL;February 2012;0;1;0;0;0;0;0;0;0
WjR67kaQ8yVyGiTrf8LaDg;Cheryl S.;Urbandale, IA;January 2012;0;1;0;0;0;0;0;0;0
vTDVdYQk2oFl1SGCIB4Z7A;Suzanne N.;Hartland, WI;December 2011;0;3;0;0;0;0;0;0;0
ydakqMFCPLbr9cWGpLlNew;Sean D.;St Louis, MO;September 2010;8;21;1;16;1;4;0;0;0
TIrOT3y33xydiOnNSqDvOA;Hang T.;San Jose, CA;September 2006;123;509;15;455;151;195;80;95;7
UXYOU58Cx4pE6zlibX2mKA;Marilou H.;Eugene, OR;October 2011;0;3;0;1;0;0;0;0;0
Ue1cLB-DJIzkCUyEwxD_bA;Matt S.;Hollywood, FL;March 2012;0;6;1;3;0;0;0;0;0
zHPCOY_w_htZrjGtS91Uag;Beckee Nope, not Puerto Rican W.;Chicago, IL;April 2007;33;56;0;78;53;61;25;17;3
wFhQTACSsLrNDQl3jZrp-g;Megan H.;Livonia, MI;July 2012;0;5;0;0;0;0;0;0;0
Xy6iRr-bcxssG8lOY0tRnQ;Matthew The Yellow Dart H.;Braintree, MA;April 2009;46;88;6;97;31;32;12;0;3
__j-Eive3v5t6L76SZbqgA;Toni M.;Woodstock, IL;October 2009;3;3;0;2;0;0;0;1;0
UE-rXhA8njNnADFkDA3EuA;Inigo Prepare to Die M.;San Francisco, CA;March 2006;27;1445;239;738;304;482;72;0;12
WFpj0EMLr4klgohKVz-zoQ;Kirsten A.;Chicago, IL;June 2007;59;387;49;495;201;133;66;3;8
uARgL6GaLmh1fO5iGWDAEw;Demetrio P.;Chicago, IL;June 2008;28;249;8;119;50;29;39;14;3
Zugsx2_hjeDzbgwUTsvSlg;Diana M.;Chicago, IL;April 2008;26;103;4;81;50;42;21;1;1
tTs-WFM3bfMQcEsB3N5_1g;E W.;Middleton, WI;June 2008;0;29;5;35;3;11;0;0;0
